pair_key,owner_note_snapshot,resolution_status,decision_status,decision_id,owner_disposition,owner_decided_by,owner_decided_on,evidence_fingerprint,generated_assessment,cedar_uid,entity_name,entity_class,business_uid,business_name,business_identifiers,relationship_meaning,evidence_urls,evidence_status,supporting_ledger_rows_json,verification_protocol
CE-000AA-ET|CB-1008100,,UNRESOLVED,,,,,,27fa317a59e1c59b648b696058959bd86ca938280c8dd378afbb0d01ecddb5f9,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000AA-ET,"Leisnoi, Inc.",Alaska Native Village Corporation,CB-1008100,"LEISNOI, INC.",CAGE:3EWS5 | UEI:E8LBJPHNCMZ3,CE-000AA-ET via agent_research_one_leg tier B: TIER_B_ATTRIBUTION | CE-000AA-ET via agent_research_two_leg tier A: TIER_A_ATTRIBUTION_EVIDENCE_URL_INVALID,https:// | https://search.certifications.sba.gov/,CAGE:3EWS5 url=HOST_ROOT_ONLY quarantined=N/- excluded=no | UEI:E8LBJPHNCMZ3 url=INVALID quarantined=N/- excluded=no,"[{""attribution_method"": ""agent_research_one_leg"", ""canonical_name"": ""Leisnoi, Inc."", ""cedar_uid"": ""CE-000AA-ET"", ""confidence_tier"": ""B"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""TRIBAL_UNCROSSWALKED_SBA"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""3EWS5"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""LEISNOI, INC."", ""method_quarantined"": ""N"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": """", ""quarantine_disposition_basis"": """", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""Agent-researched 2026-08-06: single evidence leg"", ""tribe_id"": ""ANVC-LEISNO-00"", ""verified_date"": ""2026-04-30""}, {""attribution_method"": ""agent_research_two_leg"", ""canonical_name"": ""Leisnoi, Inc."", ""cedar_uid"": ""CE-000AA-ET"", ""confidence_tier"": ""A"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": """", ""evidence_source_file"": """", ""evidence_url"": ""https://"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""E8LBJPHNCMZ3"", ""identifier_type"": ""UEI"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""Leisnoi Incorporated"", ""method_quarantined"": ""N"", ""prime_dollars_M"": ""0.011"", ""quarantine_disposition"": """", ""quarantine_disposition_basis"": """", ""source_file"": ""master_tribal_entity_registry.csv"", ""state"": ""AK"", ""tier_rationale"": ""Agent-researched 2026-08-06: firm-declared parent + retrieved document"", ""tribe_id"": ""ANVC-LEISNO-00"", ""verified_date"": """"}]","cage.dla.mil: paste CAGE 3EWS5; expect the registrant to be Leisnoi, Inc. itself, not a subsidiary or parent"
CE-000AS-8H|CB-1011646,,UNRESOLVED,,,,,,517ca7abc33ee468aca225c5492cd760668ddd9e1b84915a99c357a8ab01c5a6,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000AS-8H,"MTNT, Ltd.",Alaska Native Village Corporation,CB-1011646,"MTNT, LTD.",CAGE:3M1H4 | UEI:D476EBA2HJH5,CE-000AS-8H via agent_research_one_leg tier B: TIER_B_ATTRIBUTION | (none) via need_v6 tier C: WEAK_ATTRIBUTION_TO_OTHER_ENTITY,https://search.certifications.sba.gov/,UEI:D476EBA2HJH5 url=MISSING quarantined=N/- excluded=no | CAGE:3M1H4 url=HOST_ROOT_ONLY quarantined=Y/KEEP excluded=no,"[{""attribution_method"": ""agent_research_one_leg"", ""canonical_name"": ""MTNT, Ltd."", ""cedar_uid"": ""CE-000AS-8H"", ""confidence_tier"": ""B"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": """", ""evidence_source_file"": """", ""evidence_url"": """", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""D476EBA2HJH5"", ""identifier_type"": ""UEI"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""M T N T Limited"", ""method_quarantined"": ""N"", ""prime_dollars_M"": ""0.041"", ""quarantine_disposition"": """", ""quarantine_disposition_basis"": """", ""source_file"": ""master_tribal_entity_registry.csv"", ""state"": ""AK"", ""tier_rationale"": ""Agent-researched 2026-08-06: single evidence leg"", ""tribe_id"": ""ANVC-MTNTXX-00"", ""verified_date"": """"}, {""attribution_method"": ""need_v6"", ""canonical_name"": """", ""cedar_uid"": """", ""confidence_tier"": ""C"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""TRIBAL_UNCROSSWALKED_SBA"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""3M1H4"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""MTNT, LTD."", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""KEEP"", ""quarantine_disposition_basis"": ""ledger tier C - already non-attributing; 40_build_prime_contracts.py never keys it"", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""NEED v6 attribution - review"", ""tribe_id"": """", ""verified_date"": ""2026-04-30""}]","cage.dla.mil: paste CAGE 3M1H4; expect the registrant to be MTNT, Ltd. itself, not a subsidiary or parent"
CE-000AR-2R|CB-1014823,,UNRESOLVED,,,,,,c4e699748f33a42b55edeed38396310d0f51a5757e7780da2f7e5cf6d9d8913d,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000AR-2R,"Maserculiq, Inc.",Alaska Native Village Corporation,CB-1014823,MASERCULIQ INC,CAGE:3V1C0 | UEI:QLJMPG2UKF32,(none) via need_v6 tier C: WEAK_ATTRIBUTION_TO_OTHER_ENTITY,https://search.certifications.sba.gov/,CAGE:3V1C0 url=HOST_ROOT_ONLY quarantined=Y/KEEP excluded=no,"[{""attribution_method"": ""need_v6"", ""canonical_name"": """", ""cedar_uid"": """", ""confidence_tier"": ""C"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""TRIBAL_UNCROSSWALKED_SBA"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""3V1C0"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""MASERCULIQ INC"", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""KEEP"", ""quarantine_disposition_basis"": ""ledger tier C - already non-attributing; 40_build_prime_contracts.py never keys it"", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""NEED v6 attribution - review"", ""tribe_id"": """", ""verified_date"": ""2026-04-30""}]","cage.dla.mil: paste CAGE 3V1C0; expect the registrant to be Maserculiq, Inc. itself, not a subsidiary or parent"
CE-000AK-4V|CB-1000344,,UNRESOLVED,,,,,,78fe1d1f23a7083d0b0cd183cb33e23c74d7cd4077ab26a9236e6ffcb598ea68,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000AK-4V,Mendas Cha-ag Native Corporation,Alaska Native Village Corporation,CB-1000344,MENDAS CHA-AG NATIVE CORP,CAGE:945B6 | UEI:FDKTFRLBXFJ3,(none) via need_v6 tier C: WEAK_ATTRIBUTION_TO_OTHER_ENTITY,https://search.certifications.sba.gov/,CAGE:945B6 url=HOST_ROOT_ONLY quarantined=Y/KEEP excluded=no,"[{""attribution_method"": ""need_v6"", ""canonical_name"": """", ""cedar_uid"": """", ""confidence_tier"": ""C"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""TRIBAL_UNCROSSWALKED_SBA"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""945B6"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""MENDAS CHA-AG NATIVE CORP"", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""KEEP"", ""quarantine_disposition_basis"": ""ledger tier C - already non-attributing; 40_build_prime_contracts.py never keys it"", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""NEED v6 attribution - review"", ""tribe_id"": """", ""verified_date"": ""2026-04-30""}]","cage.dla.mil: paste CAGE 945B6; expect the registrant to be Mendas Cha-ag Native Corporation itself, not a subsidiary or parent"
CE-000AN-GD|CB-1015148,,UNRESOLVED,,,,,,5a79f779a9a9c067879f33abd3760bc3d5fab0a14d945e7c29efc46f3fd90059,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000AN-GD,Minto Development Corporation,Alaska Native Village Corporation,CB-1015148,MINTO DEVELOPMENT CORP.,CAGE:6YJF3 | UEI:MMLRX6JN9S26,CE-0006Z-R7 via need_v6 tier B: WEAK_ATTRIBUTION_TO_OTHER_ENTITY,https://search.certifications.sba.gov/,CAGE:6YJF3 url=HOST_ROOT_ONLY quarantined=Y/KEEP excluded=no,"[{""attribution_method"": ""need_v6"", ""canonical_name"": ""Minto"", ""cedar_uid"": ""CE-0006Z-R7"", ""confidence_tier"": ""B"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""FEDERAL_AK_VILLAGE"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""6YJF3"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""MINTO DEVELOPMENT CORP."", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""KEEP"", ""quarantine_disposition_basis"": ""rule 7: residue empty - every distinctive word in the filed name (minto) is accounted for by the hub's own names"", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""NEED v6 attribution - review"", ""tribe_id"": ""AKNF-VMINTO-00-DOYONL-TNNACH"", ""verified_date"": ""2026-04-30""}]","cage.dla.mil: paste CAGE 6YJF3; expect the registrant to be Minto Development Corporation itself, not a subsidiary or parent"
CE-000AP-P6|CB-1009403,,UNRESOLVED,,,,,,47bfac9d5c9e2970f1598c3e1a9c1a8da463a1d52945ab148832e25aca072743,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000AP-P6,"Montana Creek Native Association, Inc.",ANCSA Group Corporation,CB-1009403,"MONTANA CREEK NATIVE ASSOCIATION, INC.",UEI:TRUYN6U9HRE7,CE-000AP-P6 via agent_research_one_leg tier B: TIER_B_ATTRIBUTION,,UEI:TRUYN6U9HRE7 url=MISSING quarantined=N/- excluded=no,"[{""attribution_method"": ""agent_research_one_leg"", ""canonical_name"": ""Montana Creek Native Association, Inc."", ""cedar_uid"": ""CE-000AP-P6"", ""confidence_tier"": ""B"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""Federally recognized Alaska Native Village"", ""evidence_source_file"": ""sam_uei_to_tribe_assignment_v3.csv"", ""evidence_url"": """", ""evidence_url_integrity"": ""Reclassified 2026-08-06: this was a local file path, not a retrievable URL. The attribution may still be correct; the claim of web verification was not."", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""TRUYN6U9HRE7"", ""identifier_type"": ""UEI"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""MONTANA CREEK NATIVE ASSOCIATION, INC."", ""method_quarantined"": ""N"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": """", ""quarantine_disposition_basis"": """", ""source_file"": ""master_tribal_entity_registry.csv"", ""state"": """", ""tier_rationale"": ""Agent-researched 2026-08-06: single evidence leg"", ""tribe_id"": ""ANVC-MNTNCR-00"", ""verified_date"": ""2026-04-27""}]","sam.gov entity search: paste UEI TRUYN6U9HRE7; expect the legal business name Montana Creek Native Association, Inc. itself"
CE-0007G-30|CB-1008628,,UNRESOLVED,,,,,,d08ac169552ae6905a82c94feb9046d86298dcb74bc36edb6ed13af7bb8bf9bc,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-0007G-30,"NANA Regional Corporation, Incorporated",Alaska Native Regional Corporation,CB-1008628,NANA REGIONAL CORPORATION INC.,UEI:QGSQK26MBMR6 | UEI:RA4LQVFLCQC6,CE-0007G-30 via agent_research_two_leg tier A: TIER_A_ATTRIBUTION_EVIDENCE_URL_DOWNGRADED_BY_INTEGRITY_NOTE,https://,UEI:QGSQK26MBMR6 url=DOWNGRADED_BY_INTEGRITY_NOTE quarantined=N/- excluded=no,"[{""attribution_method"": ""agent_research_two_leg"", ""canonical_name"": ""NANA Regional Corporation, Incorporated"", ""cedar_uid"": ""CE-0007G-30"", ""confidence_tier"": ""A"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""Alaska Native Regional Corporation"", ""evidence_source_file"": ""https://"", ""evidence_url"": ""https://"", ""evidence_url_integrity"": ""Reclassified 2026-08-06: this was a local file path, not a retrievable URL. The attribution may still be correct; the claim of web verification was not."", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""QGSQK26MBMR6"", ""identifier_type"": ""UEI"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""Nana Regional Corporation Incorporated"", ""method_quarantined"": ""N"", ""prime_dollars_M"": ""0.006"", ""quarantine_disposition"": """", ""quarantine_disposition_basis"": """", ""source_file"": ""master_tribal_entity_registry.csv"", ""state"": ""AK"", ""tier_rationale"": ""Agent-researched 2026-08-06: firm-declared parent + retrieved document"", ""tribe_id"": ""ANRC-NANARC-00"", ""verified_date"": ""2026-04-27""}]","sam.gov entity search: paste UEI QGSQK26MBMR6; expect the legal business name NANA Regional Corporation, Incorporated itself"
CE-000AT-EA|CB-1014896,,UNRESOLVED,,,,,,7f09233961c23a34f4f213baaf856b92ae49d6ef88533540db8597fc00d0463c,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000AT-EA,Napakiak Corporation,Alaska Native Village Corporation,CB-1014896,NAPAKIAK CORPORATION,CAGE:4T6J0 | UEI:ME2KNA7HJ665,CE-000AT-EA via cluster_v3 tier B: QUARANTINED_METHOD_KEEP,,UEI:ME2KNA7HJ665 url=MISSING quarantined=Y/KEEP excluded=no,"[{""attribution_method"": ""cluster_v3"", ""canonical_name"": ""Napakiak Corporation"", ""cedar_uid"": ""CE-000AT-EA"", ""confidence_tier"": ""B"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""Federally recognized Alaska Native Village"", ""evidence_source_file"": ""sam_uei_to_tribe_assignment_v3.csv"", ""evidence_url"": """", ""evidence_url_integrity"": ""Reclassified 2026-08-06: this was a local file path, not a retrievable URL. The attribution may still be correct; the claim of web verification was not."", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""ME2KNA7HJ665"", ""identifier_type"": ""UEI"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""NAPAKIAK CORPORATION"", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""KEEP"", ""quarantine_disposition_basis"": ""rule 7: exact whole-name match to the hub's own official name"", ""source_file"": ""master_tribal_entity_registry.csv"", ""state"": ""AK"", ""tier_rationale"": ""Corrected 2026-08-06: moved from the village government to the ANCSA corporation. Algorithmic name clustering, unreviewed"", ""tribe_id"": ""ANVC-NAPAKI-00"", ""verified_date"": ""2026-04-27""}]","cage.dla.mil: paste CAGE 4T6J0; expect the registrant to be Napakiak Corporation itself, not a subsidiary or parent"
CE-000B5-ND|CB-1000329,,UNRESOLVED,,,,,,0eed3f9f5a7aed19007ab06500424d402f2066e57404c5586e33384f21f82d0a,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000B5-ND,"Natives of Kodiak, Inc.",Alaska Native Village Corporation,CB-1000329,"NATIVES OF KODIAK, INCORPORATED",CAGE:76T67 | UEI:DEZJJRF8KHH3,CE-00064-P4 via need_v6 tier B: QUARANTINE_HOLD,https://search.certifications.sba.gov/,CAGE:76T67 url=HOST_ROOT_ONLY quarantined=Y/HOLD excluded=no,"[{""attribution_method"": ""need_v6"", ""canonical_name"": ""Sun'aq"", ""cedar_uid"": ""CE-00064-P4"", ""confidence_tier"": ""B"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""FEDERAL_AK_VILLAGE"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""76T67"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""NATIVES OF KODIAK, INCORPORATED"", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""HOLD"", ""quarantine_disposition_basis"": ""REPORTED, NOT APPLIED - the CAGE leg is outside this pass's declared scope and is newly measured here -- no rung of the corroboration ladder reached and the firm matched a FRAGMENT: `kodiak` is one token of `Sun'aq`'s 2-token name (kodiak|sun). A fragment of a name is not a name (docs/ENTITY_MATCH_RULES.md, the opening defect table)"", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""NEED v6 attribution - review"", ""tribe_id"": ""AKNF-SUNAQT-00-KONIAG"", ""verified_date"": ""2026-04-30""}]","cage.dla.mil: paste CAGE 76T67; expect the registrant to be Natives of Kodiak, Inc. itself, not a subsidiary or parent"
CE-000B0-QG|CB-1007888,,UNRESOLVED,,,,,,ff2d44e74cb3461642523b5a797b0711451141ada49e9324017d76cb60a836b3,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000B0-QG,"Ninilchik Natives Association, Inc.",Alaska Native Village Corporation,CB-1007888,"NINILCHIK NATIVES ASSOCIATION, INC.",CAGE:51B71 | UEI:C9KHDKWNNN61,CE-00044-C4 via need_v6 tier B: WEAK_ATTRIBUTION_TO_OTHER_ENTITY,https://search.certifications.sba.gov/,CAGE:51B71 url=HOST_ROOT_ONLY quarantined=Y/KEEP excluded=no,"[{""attribution_method"": ""need_v6"", ""canonical_name"": ""Ninilchik"", ""cedar_uid"": ""CE-00044-C4"", ""confidence_tier"": ""B"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""FEDERAL_AK_VILLAGE"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""51B71"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""NINILCHIK NATIVES ASSOCIATION, INC."", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""KEEP"", ""quarantine_disposition_basis"": ""rule 7: residue empty - every distinctive word in the filed name (ninilchik) is accounted for by the hub's own names"", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""NEED v6 attribution - review"", ""tribe_id"": ""AKNF-NNLCHK-00-CKINLT"", ""verified_date"": ""2026-04-30""}]","cage.dla.mil: paste CAGE 51B71; expect the registrant to be Ninilchik Natives Association, Inc. itself, not a subsidiary or parent"
CE-000AZ-C7|CB-1008345,,UNRESOLVED,,,,,,6fd9c0c949b0d9d0ead0201568a03e572de5ecf8b324e14b8e740caefc74bc8d,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000AZ-C7,Nunakauiak Yupik Corporation,Alaska Native Village Corporation,CB-1008345,NUNAKAUIAK YUPIK CORP,CAGE:52GY3 | UEI:E31BZWB5WS33,(none) via need_v6 tier C: WEAK_ATTRIBUTION_TO_OTHER_ENTITY,https://search.certifications.sba.gov/,CAGE:52GY3 url=HOST_ROOT_ONLY quarantined=Y/KEEP excluded=no,"[{""attribution_method"": ""need_v6"", ""canonical_name"": """", ""cedar_uid"": """", ""confidence_tier"": ""C"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""TRIBAL_UNCROSSWALKED_SBA"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""52GY3"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""NUNAKAUIAK YUPIK CORP"", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""KEEP"", ""quarantine_disposition_basis"": ""ledger tier C - already non-attributing; 40_build_prime_contracts.py never keys it"", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""NEED v6 attribution - review"", ""tribe_id"": """", ""verified_date"": ""2026-04-30""}]","cage.dla.mil: paste CAGE 52GY3; expect the registrant to be Nunakauiak Yupik Corporation itself, not a subsidiary or parent"
CE-000B7-1Z|CB-1010191,,UNRESOLVED,,,,,,6e2466a2d037365b5c48c72d591e82bd3fa52ae2d588b672bac6849767c3db57,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000B7-1Z,Oceanside Corporation,Alaska Native Village Corporation,CB-1010191,OCEANSIDE CORPORATION,CAGE:7BUE4 | UEI:WB1BP8FMDAP3,(none) via need_v6 tier C: WEAK_ATTRIBUTION_TO_OTHER_ENTITY,https://search.certifications.sba.gov/,CAGE:7BUE4 url=HOST_ROOT_ONLY quarantined=Y/KEEP excluded=no,"[{""attribution_method"": ""need_v6"", ""canonical_name"": """", ""cedar_uid"": """", ""confidence_tier"": ""C"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""TRIBAL_UNCROSSWALKED_SBA"", ""evidence_source_file"": """", ""evidence_url"": ""https://search.certifications.sba.gov/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""7BUE4"", ""identifier_type"": ""CAGE"", ""is_authority"": """", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""OCEANSIDE CORPORATION"", ""method_quarantined"": ""Y"", ""prime_dollars_M"": ""0.0"", ""quarantine_disposition"": ""KEEP"", ""quarantine_disposition_basis"": ""ledger tier C - already non-attributing; 40_build_prime_contracts.py never keys it"", ""source_file"": ""need_v6_geocoded.csv"", ""state"": ""AK"", ""tier_rationale"": ""NEED v6 attribution - review"", ""tribe_id"": """", ""verified_date"": ""2026-04-30""}]","cage.dla.mil: paste CAGE 7BUE4; expect the registrant to be Oceanside Corporation itself, not a subsidiary or parent"
CE-000B8-7R|CB-1011415,,UNRESOLVED,,,,,,1590e94ecbacaadfd749992c2e42cc19ffdcc81fe94a35d1234e7f1cb9aea472,WEAK_OR_INSUFFICIENT_EVIDENCE_ONLY,CE-000B8-7R,Olgoonik Corporation,Alaska Native Village Corporation,CB-1011415,OLGOONIK CORPORATION,CAGE:53A63 | UEI:R9JCCCG5ETB6,CE-000B8-7R via agent_research_one_leg tier B: TIER_B_ATTRIBUTION,https://www.olgoonik.com/what-we-do/subsidiaries/,UEI:R9JCCCG5ETB6 url=VALID_RECORD_URL_NOT_RETRIEVED quarantined=N/- excluded=no,"[{""attribution_method"": ""agent_research_one_leg"", ""canonical_name"": ""Olgoonik Corporation"", ""cedar_uid"": ""CE-000B8-7R"", ""confidence_tier"": ""B"", ""crossgov_name_collision_basis"": """", ""crossgov_name_collision_disposition"": """", ""crossgov_name_collision_flag"": """", ""crossgov_name_collision_proposed_entity_id"": """", ""entity_class"": ""Federally recognized Alaska Native Village"", ""evidence_source_file"": """", ""evidence_url"": ""https://www.olgoonik.com/what-we-do/subsidiaries/"", ""evidence_url_integrity"": """", ""exclusion_evidence"": """", ""exclusion_id"": """", ""identifier"": ""R9JCCCG5ETB6"", ""identifier_type"": ""UEI"", ""is_authority"": ""YES"", ""joint_ownership_flag"": """", ""joint_ownership_note"": """", ""legal_business_name"": ""Olgoonik Corporation"", ""method_quarantined"": ""N"", ""prime_dollars_M"": ""0.063"", ""quarantine_disposition"": """", ""quarantine_disposition_basis"": """", ""source_file"": ""master_tribal_entity_registry.csv"", ""state"": ""AK"", ""tier_rationale"": ""Agent-researched 2026-08-06: single evidence leg"", ""tribe_id"": ""ANVC-OLGOON-00"", ""verified_date"": ""2026-04-29""}]","cage.dla.mil: paste CAGE 53A63; expect the registrant to be Olgoonik Corporation itself, not a subsidiary or parent"
