cedar_uid,name,entity_class,name_source,name_source_label,name_source_url,name_captured,name_match_route,prior_canonical_name,name_differs_from_prior
CE-001KR-KH,Vancleave Live Oak Choctaw Corporation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Vancleave Live Oak Choctaw Corporation,0
CE-001KS-SA,Rosy Simas Danse,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Rosy Simas Danse,0
CE-001KT-Z3,Strawberry Wisdom Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Strawberry Wisdom Inc,0
CE-001KV-5W,Alliance of Tribal Coalitions to End Violence,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Alliance of Tribal Coalitions to End Violence,0
CE-001KW-BN,Tlingit & Haida Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tlingit & Haida Foundation,0
CE-001KX-HE,Seven Generations United Association,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Seven Generations United Association,0
CE-001KY-Q7,New Mexico Community Capital,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,New Mexico Community Capital,0
CE-001KZ-X0,Catawba Nation Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Catawba Nation Foundation,0
CE-001M0-89,nibezun,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,nibezun,0
CE-001M1-E2,Friends of the Akwesasne Freedom School Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Friends of the Akwesasne Freedom School Inc,0
CE-001M2-MV,Zuni Youth Enrichment Project,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Zuni Youth Enrichment Project,0
CE-001M3-TM,Lakota Wellness Society Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Lakota Wellness Society Inc,0
CE-001M4-0D,Tribal Nations Research Group,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tribal Nations Research Group,0
CE-001M5-66,Forge Project,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Forge Project,0
CE-001M6-CZ,Utah Navajo Health System Incorporated,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Utah Navajo Health System Incorporated,0
CE-001M7-JR,Lake Traverse Animal Rezcue,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Lake Traverse Animal Rezcue,0
CE-001M8-RH,Native American Fish & Wildlife Society,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Fish & Wildlife Society,0
CE-001M9-YA,Crow's Shadow Institute of the Arts,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Crow's Shadow Institute of the Arts,0
CE-001MA-43,National Congress of American Indians,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,National Congress of American Indians,0
CE-001MB-AW,Native American Health Center Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Health Center Inc,0
CE-001MC-GN,Makahanaloa Fishing Association,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Makahanaloa Fishing Association,0
CE-001MD-PE,Ohketeau,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Ohketeau,0
CE-001ME-W7,National American Indian Court Judges Association,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,National American Indian Court Judges Association,0
CE-001MF-20,Natives in VetMed,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Natives in VetMed,0
CE-001MG-8S,Hui Kanaka Pōwāwae,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Hui Kanaka Pōwāwae,0
CE-001MH-EJ,Circle Legacy Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Circle Legacy Center,0
CE-001MJ-MB,Oweesta Corporation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Oweesta Corporation,0
CE-001MK-T4,Chief Tahgee Elementary Academy Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Chief Tahgee Elementary Academy Inc,0
CE-001MM-0X,Friendship House Association of American Indians,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Friendship House Association of American Indians,0
CE-001MN-6P,Himyuma Outreach,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Himyuma Outreach,0
CE-001MP-CF,Sweetgrass Advocacy,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Sweetgrass Advocacy,0
CE-001MQ-J8,Sustainable Solutions for People and Places Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Sustainable Solutions for People and Places Inc,0
CE-001MR-R1,Oahu Hawaiian Canoe Racing Association Hawaii,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Oahu Hawaiian Canoe Racing Association Hawaii,0
CE-001MS-YT,Indian Council of the Elderly Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Indian Council of the Elderly Inc,0
CE-001MT-4K,Wabanaki Youth in Science,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Wabanaki Youth in Science,0
CE-001MV-AC,American Indigenous Business Leaders,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,American Indigenous Business Leaders,0
CE-001MW-G5,Stronghearts Native Helpline Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Stronghearts Native Helpline Inc,0
CE-001MX-PY,Indigenous Performance Productions,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Indigenous Performance Productions,0
CE-001MY-WQ,Amah Mutsun Land Trust,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Amah Mutsun Land Trust,0
CE-001MZ-2G,The Notah Begay Iii Foundation Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,The Notah Begay Iii Foundation Inc,0
CE-001N0-DS,California Public Domain Allottees Association,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,California Public Domain Allottees Association,0
CE-001N1-KJ,Support AISES Indigenous STEM Students,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Support AISES Indigenous STEM Students,0
CE-001N2-SB,Americans for Indian Opportunity,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Americans for Indian Opportunity,0
CE-001N3-Z4,American Indian OIC,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,American Indian OIC,0
CE-001N4-5X,Vision Maker Media,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Vision Maker Media,0
CE-001N5-BP,American Indian Health and Family Services,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,American Indian Health and Family Services,0
CE-001N6-HF,Iwikua,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Iwikua,0
CE-001N7-Q8,Winnebago Health Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Winnebago Health Foundation,0
CE-001N8-X1,Native American Boarding School Healing Coalition,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Boarding School Healing Coalition,0
CE-001N9-3T,Native Movement,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native Movement,0
CE-001NA-9K,Queer Sol Collective Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Queer Sol Collective Inc,0
CE-001NB-FC,Four Corners Rising,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Four Corners Rising,0
CE-001NC-N5,Center for Native Futures,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Center for Native Futures,0
CE-001ND-VY,United Indians of All Tribes Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,United Indians of All Tribes Foundation,0
CE-001NE-1Q,Puuhonua O Wailupe,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Puuhonua O Wailupe,0
CE-001NF-7G,American Indians in Texas-At the Spanish Colonial Missions,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,American Indians in Texas-At the Spanish Colonial Missions,0
CE-001NG-D9,Wishtoyo Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Wishtoyo Foundation,0
CE-001NH-K2,So Oh Shinali Sister Project,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,So Oh Shinali Sister Project,0
CE-001NJ-SV,Sovereign Energy,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Sovereign Energy,0
CE-001NK-ZM,"NATIVE HEALTH, Inc.",Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,"NATIVE HEALTH, Inc.",0
CE-001NM-5D,American Indian Law Center Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,American Indian Law Center Inc,0
CE-001NN-B6,Indigenous Roots & Reparation Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Indigenous Roots & Reparation Foundation,0
CE-001NP-HZ,Mas House & Bipoc Art Studio Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Mas House & Bipoc Art Studio Inc,0
CE-001NQ-QR,Plenty Doors Community Development Corporation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Plenty Doors Community Development Corporation,0
CE-001NR-XH,Blue Heron Tiospaye,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Blue Heron Tiospaye,0
CE-001NS-3A,Laguna Community Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Laguna Community Foundation,0
CE-001NT-93,Tm Mikinaak Ode Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tm Mikinaak Ode Center,0
CE-001NV-FW,Ain Dah Yung (Our Home) Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Ain Dah Yung (Our Home) Center,0
CE-001NW-NN,Wallowa Band Nez Perce Trail Interpretive Center Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Wallowa Band Nez Perce Trail Interpretive Center Inc,0
CE-001NX-VE,Mountain Shadow Association,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Mountain Shadow Association,0
CE-001NY-17,Seeds of Eden,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Seeds of Eden,0
CE-001NZ-70,Lakota Nation Invitational,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Lakota Nation Invitational,0
CE-001P0-J9,Fairbanks Native Association,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Fairbanks Native Association,0
CE-001P1-R2,Boys & Girls Clubs in Indian Country Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Boys & Girls Clubs in Indian Country Inc,0
CE-001P2-YV,"United National Indian Tribal Youth, Inc. (UNITY, Inc)",Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,"United National Indian Tribal Youth, Inc. (UNITY, Inc)",0
CE-001P3-4M,Native Public Media,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native Public Media,0
CE-001P4-AD,Missing and Murdered Dine Relatives,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Missing and Murdered Dine Relatives,0
CE-001P5-G6,Keres Childrens Learning Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Keres Childrens Learning Center,0
CE-001P6-PZ,Waadookodaading Ojibwe Language Institute Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Waadookodaading Ojibwe Language Institute Inc,0
CE-001P7-WR,Wind River Food Sovereignty Project,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Wind River Food Sovereignty Project,0
CE-001P8-2H,Widoktadwen Center for Native Knowledge,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Widoktadwen Center for Native Knowledge,0
CE-001P9-8A,Native Forward Scholars Fund,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native Forward Scholars Fund,0
CE-001PA-E3,Ridges to Riffles Indigenous Conservation Group,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Ridges to Riffles Indigenous Conservation Group,0
CE-001PB-MW,IndiJ Public Media,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,IndiJ Public Media,0
CE-001PC-TN,Natives in Tech Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Natives in Tech Inc,0
CE-001PD-0E,Messengers for Health,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Messengers for Health,0
CE-001PE-67,Native American Food Sovereignty Alliance,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Food Sovereignty Alliance,0
CE-001PF-C0,Aquinnah Cultural Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Aquinnah Cultural Center,0
CE-001PG-JS,Society of American Indian Dentistinc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Society of American Indian Dentistinc,0
CE-001PH-RJ,Children of the Setting Sun,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Children of the Setting Sun,0
CE-001PJ-YB,National Native American Supplier Council,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,National Native American Supplier Council,0
CE-001PK-44,Indigenous Language Institute,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Indigenous Language Institute,0
CE-001PM-AX,Owámniyomni Okhódayapi,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Owámniyomni Okhódayapi,0
CE-001PN-GP,Choctaw Freedmen Citizenship Footprints,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Choctaw Freedmen Citizenship Footprints,0
CE-001PP-PF,Alutiiq Heritage Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Alutiiq Heritage Foundation,0
CE-001PQ-W8,California Indian Museum & Cultural Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,California Indian Museum & Cultural Center,0
CE-001PR-21,Sicangu Community Development Corporation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Sicangu Community Development Corporation,0
CE-001PS-8T,Nebraska Tribes Addressing Violence Coalition,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Nebraska Tribes Addressing Violence Coalition,0
CE-001PT-EK,Tewa Women United,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tewa Women United,0
CE-001PV-MC,Kno Qoti Native Wellness Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Kno Qoti Native Wellness Inc,0
CE-001PW-T5,Nimiipuu Protecting the Environment,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Nimiipuu Protecting the Environment,0
CE-001PX-0Y,Kuaaina Ulu Auamo,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Kuaaina Ulu Auamo,0
CE-001PY-6Q,Words of the People Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Words of the People Foundation,0
CE-001PZ-CG,Great Plains Tribal Water Alliance,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Great Plains Tribal Water Alliance,0
CE-001Q0-QS,Pathfinder Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Pathfinder Center,0
CE-001Q1-XJ,Kīpuka Kuleana,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Kīpuka Kuleana,0
CE-001Q2-3B,Wild Horse Butte Community Development Corporation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Wild Horse Butte Community Development Corporation,0
CE-001Q3-94,Tahoma Indian Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tahoma Indian Center,0
CE-001Q4-FX,Hummingbird Indigenous Family Services,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Hummingbird Indigenous Family Services,0
CE-001Q5-NP,First Nations Development Institute,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,First Nations Development Institute,0
CE-001Q6-VF,Intertribal Connections of Cache & Box Elder,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Intertribal Connections of Cache & Box Elder,0
CE-001Q7-18,He Sapa Otipi - Incorporated,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,He Sapa Otipi - Incorporated,0
CE-001Q8-71,Missing and Murdered Indigenous Relatives Taskforce of Colorado,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Missing and Murdered Indigenous Relatives Taskforce of Colorado,0
CE-001Q9-DT,Lightning Boy Foundation Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Lightning Boy Foundation Inc,0
CE-001QA-KK,Crushing Colonialism,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Crushing Colonialism,0
CE-001QB-SC,Intertribal Community Council of Texas,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Intertribal Community Council of Texas,0
CE-001QC-Z5,Division of Indian Work,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Division of Indian Work,0
CE-001QD-5Y,Pohaku Pelemaka,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Pohaku Pelemaka,0
CE-001QE-BQ,Advocates for Indigenous California Language Survival,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Advocates for Indigenous California Language Survival,0
CE-001QF-HG,Native Sun Community Power Development,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native Sun Community Power Development,0
CE-001QG-Q9,Native American Rehabilitation Association NW,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Rehabilitation Association NW,0
CE-001QH-X2,National Native American Law Students Association,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,National Native American Law Students Association,0
CE-001QJ-3V,Mother Nation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Mother Nation,0
CE-001QK-9M,Moenkopi Senior Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Moenkopi Senior Center,0
CE-001QM-FD,College Horizons,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,College Horizons,0
CE-001QN-N6,The Red Lake Nation Boys And Girls Club Of America,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,The Red Lake Nation Boys And Girls Club Of America,0
CE-001QP-VZ,Water Protector Legal Collective,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Water Protector Legal Collective,0
CE-001QQ-1R,Ohkomi Forensics,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Ohkomi Forensics,0
CE-001QR-7H,L I G H T Foundation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,L I G H T Foundation,0
CE-001QS-DA,Native American Fatherhood & Families Association,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native American Fatherhood & Families Association,0
CE-001QT-K3,Sacramento Native American Health Center,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Sacramento Native American Health Center,0
CE-001QV-SW,Tribal Minds,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Tribal Minds,0
CE-001QW-ZN,Thunder Valley CDC,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Thunder Valley CDC,0
CE-001QX-5E,Lac Courte Oreilles Ojibwe University,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Lac Courte Oreilles Ojibwe University,0
CE-001QY-B7,Association of Ramaytush Ohlone,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Association of Ramaytush Ohlone,0
CE-001QZ-H0,Museum of the American Indian,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Museum of the American Indian,0
CE-001R0-W9,Visionary Ventures Nfp Corporation,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Visionary Ventures Nfp Corporation,0
CE-001R1-22,California Consortium for Urban Indian Health Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,California Consortium for Urban Indian Health Inc,0
CE-001R2-8V,Native Nuclear,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Native Nuclear,0
CE-001R3-EM,Na7 Ive Na7 Ions,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Na7 Ive Na7 Ions,0
CE-001R4-MD,4Corners K-9 Search and Rescue,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,4Corners K-9 Search and Rescue,0
CE-001R5-T6,"Native Americans for Community Action, Inc.",Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,"Native Americans for Community Action, Inc.",0
CE-001R6-0Z,Museum of the Cherokee People,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Museum of the Cherokee People,0
CE-001R7-6R,Blackfeet Eco Knowledge Inc,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Blackfeet Eco Knowledge Inc,0
CE-001R8-CH,Montana Consortium for Urban Indian Health,Native nonprofit,givenative,"GiveNative, Native nonprofit directory",https://www.givenative.org/search?orgScope=on,2026-09-04,,Montana Consortium for Urban Indian Health,0
