tribe_id,canonical_name,entity_class,state,funding,federal-register,legislation,deals,nagpra,lobbying,contractors,subcontracting,native-owned-businesses,natural-resources,nonprofits,gaming,collections_present,total_rows
NHO-HWNSFR-00,Association of Hawaiians for Homestead Lands,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AUPUNI-00,Au Puni O Hawaiʻi,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-CHRLSP-00,Charles Pelenui Mahi Ohana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-FLRSCS-00,Flores-Case ʻOhana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-GRGKCY-00,George K. Cypher ‘Ohana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-GDSCNT-00,God's Country Waimanalo,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HLHLWH-00,Hale Halawai ʻOhana O Hanalei,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HNLRVR-00,Hanalei River Heritage Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HWHMST-00,Hau‘ouiwi Homestead Association on Lāna‘i,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HWNKNG-00,Hawaiian Kingdom Task Force,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HOOHAN-00,Ho Ohana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HNCNSL-00,"Honua Consulting, LLC",Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HLLHHW-00,Hoʻōla Lāhui Hawaiʻi,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HKNFML-00,Ho‘okano Family Land Trust,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HNNMPC-00,Hua Nani Impact,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HLHKHL-00,Hui Aloha Kīholo,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HHNPKH-00,Hui Hana Paʻakai o Hanapēpē,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HUIHOO-00,Hui Hoʻoleimaluō,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HUIIWI-00,Hui Iwi Kuamoʻo,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HMKNNM-00,Hui Makaʻāinana o Makana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HMLMKN-00,Hui Mālama O Kāneiolouma,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HUIOWA-00,Hui O Wa‘a Kaulua,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HHNHNN-00,Hui ʻOhana O Hōnaunau,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-IMUAHA-00,Imua Hawaii,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NDPNDN-00,Independent District of Puna,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KLHPLM-00,Kalihi Palama Culture & Arts Society,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KLHPL1-00,Kalihi Palama Hawaiian Civic Club,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KMLLNL-00,Kamiloloa One Ali‘i Homestead Association,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KANAKA-00,Kanaka Kauila,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KNKNLR-00,Kanu o ka ‘Āina Learning ‘Ohana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KAUAIS-00,Kauaʻi Sea Farm,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KWHNNH-00,Kauwahi ‘Anaina Hawai‘i Hawaiian Civic Club,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KAEHUX-00,KAʻEHU,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KAUIKI-00,Kaʻuikiokapō,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KNKKHH-00,Ke One O Kākuhihewa,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KIAIKA-00,Kiaʻi Kanaloa,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KNGDMH-00,Kingdom of Hawai‘i,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KPKLWL-00,Kipuka Olowalu,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KHMLML-00,Kohe Malamalama O Kanaloa Protect Kahoʻolawe Fund,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KOIULA-00,Koʻiʻula,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KOOLAU-00,Ko‘olau Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KLPKHW-00,Ko‘olaupoko Hawaiian Civic Club,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KUAAIN-00,Kuaʻāina Ulu ʻAuamo,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KLNNPH-00,Kula no na Po‘e Hawaii,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KLLLNG-00,Kuloloi‘a Lineage - I ke Kai ‘o Kuloloi‘a,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KUPAOW-00,Kupa O Waiheʻe,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KAHULI-00,Kāhuli Leo Leʻa,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KAKOOO-00,Kāko‘o ‘Ōiwi,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-KNHNMK-00,Kānehūnāmoku Voyaging Academy,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-LHKKKH-00,Lahui Kaka‘ikahi,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-LSVGSH-00,Las Vegas Hawaiian Civic Club,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-LPCMMN-00,Laʻiʻōpua Community Development Corporation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MCHDKN-00,Machado-Akana-Aona-Namakaeha Ohana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MHMKHN-00,Mahamoku Ohana Council,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MNLNDH-00,Mainland Council Association of Hawaiian Civic Clubs,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MALAMA-00,Malama Kaʻu Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MLHRSD-00,Malu‘ōhai Residents Association,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MNHLTH-00,"Mana Health Services, Inc",Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MARAEH-00,Marae Ha‘a Koa,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MEJEXX-00,"Meje, Inc",Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MELEAN-00,"Meleana Kawaiaea, LLC",Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MALAM1-00,Mālama Hulēʻia,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MALAM2-00,Mālama Loko Ea Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NKPNMK-00,Na Kupuna Moku O Keawe,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NKHKHW-00,Na Ku‘auhau ‘o Kahiwakaneikopolei,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NMKPNW-00,Na Mookupuna O Wailua,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NHNPMH-00,Na Ohana o Puaoi a me Hanawahine,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HWNCHM-00,Native Hawaiian Chamber of Commerce,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HWNDCT-00,Native Hawaiian Education Council,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NKFSHN-00,Nekaifes Ohana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NHPPHW-00,"Nohopapa Hawaiʻi, LLC",Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NKLNKN-00,Nā Kuleana o Kānaka ‘Ōiwi,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NAMANU-00,Nā Manu o Kaiona,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-NAPUUW-00,Nā Puʻuwai,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HCNRCN-00,Oʻahu Canoe Racing Association,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PCFCGR-00,Pacific Agricultural Land Management Systems,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PCFCJS-00,Pacific Justice & Reconciliation Center,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PAEPAE-00,Paepae o Heʻeia,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PNWHWN-00,Panaewa Hawaiian Home Lands Community Association,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PAIXXX-00,PA‘I Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PEAHIO-00,Peahi Ohana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PRTCTK-00,Protect Kahoʻolawe ʻOhana,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PHNWLP-00,Puʻuhonua o Wailupe,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PHKPLM-00,Pōhaku Pelemaka,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-SVRGNH-00,Sovereign Council of Hawaiian Homestead Associations,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-FRNDS1-00,The Friends of Hokule‘a and Hawai‘iloa,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-HWNCH1-00,The Hawaiian Church of Hawaiʻi Nei,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-IMUAGR-00,The I Mua Group,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-WHWHPL-00,Wahiawa Ahupuaa LCA 7714B Apana 6 RP 7813,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-WAIKOA-00,Wai Koa Kauaʻi,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-WHKPHS-00,Waiehu Kou Phase 3 Association,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-WTRRSG-00,WATRRS GROUP,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AHAPUN-00,ʻAha Pūnana Leo,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AINOAX-00,ʻAi Noa Foundation,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AOAOON-00,ʻAoʻao O Nā Loko Iʻa O Maui,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-PKHWNN-00,ʻApoākea Native Hawaiian Innovation Institute,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-IKELAW-00,ʻIke Lawaiʻa,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-MKKKHC-00,ʻO Makuʻu Ke Kahua Community Center,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-OHANAL-00,ʻOhana Lo,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AHAKAN-00,‘Aha Kāne,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AHAMAL-00,"‘Aha Mālama, Corp",Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHO-AINAMO-00,‘Āina Momona,Native Hawaiian Organization,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGVF-BRSTLB-00,Bristol Bay Area Health Corporation,Federal-level self-governance consortium,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITO-BRSTL1-00,Bristol Bay Housing Authority,Intertribal Organization,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
